provincia,id,localidad,cp,id_prov_mstr
5669,PORTILLO AGUA DE TORO,5545,50
17863,PORTILLO CANALES,5569,50
17623,PORTEZUELO CHOIQUE,5613,50
18136,PONCE,5594,50
17620,PO DEL HUANACO,5613,50
17622,PO PEHUENCHE,5613,50
19897,PO VALLE HERMOSO,5539,50
17621,PO MALLAN,5613,50
17846,PO MAIPU,5569,50
19893,PO DEL RUBIO,5539,50
17847,PORTILLO CRUZ DE PIEDRA,5569,50
19899,POLVAREDAS,5551,50
17849,PORTILLO DE COLINA,5569,50
20644,PORTILLO DEL DIABLO,5560,50
17852,PORTILLO DE LA G  DEL CAMINO,5569,50
19907,PORTILLO DE LA LAGRIMA VIVA,5539,50
20557,PORTILLO DEL VIENTO,5569,50
20554,PORTILLO DE LA YESERA,5569,50
20555,PORTILLO DE LAS CABEZAS,5569,50
19909,PORTILLO DE LAS VACAS,5539,50
19901,PORTILLO DE LOMAS COLORADAS,5539,50
20643,PORTILLO DE PINQUENES,5560,50
19912,PORTILLO DEL TIGRE,5539,50
19910,PORTILLO DEL MEDIO,5539,50
19911,PORTILLO DEL NORTE,5539,50
20556,PORTILLO DEL PAPAL,5569,50
17844,PO DE LOS ESCALONES,5569,50
19905,PORTILLO DE INDIO,5539,50
19892,PO DE LA QUEBRADA HONDA,5539,50
20642,PASO LOS PALOS,5560,50
19890,PO DE CONTRABANDISTA,5539,50
5762,PASO DE LOS ANDES,5503,50
19908,PORTILLO LA PAMPA,5539,50
17829,PASO DE LAS CARRETAS,5569,50
19216,PASO DE LOS GAUCHOS,5636,50
17446,PASO DEL CISNE,5533,50
5668,PASO HONDO,5541,50
17618,PATA MORA,5613,50
5832,PATIMALAL,5613,50
17269,PAULINO MATURA,5590,50
17619,PAYUN,5613,50
5797,PEDREGAL,5529,50
17270,PEDRO CASTELU,5590,50
17271,PEDRO PABLO PEREZ,5590,50
19891,PO DE LA CUMBRE,5539,50
5939,PEDRO VARGAS,5603,50
5763,PERDRIEL,5509,50
5764,PETROLEO,5549,50
5857,PHILLIPS,5579,50
5971,PICHI CIEGO ESTACION FCGSM,5594,50
17830,PICOS BAYOS,5569,50
5940,PIEDRA DE AFILAR,5615,50
5874,PIEDRAS BLANCAS,5569,50
17837,PIRCAS DE OSORIO,5569,50
5632,PIRQUITA EMBARCADERO FCGSM,5590,50
19885,PLAZA DE MULAS,5500,50
17839,PO ALVARADO NORTE,5569,50
17841,PO ALVARADO SUR,5569,50
17843,PO AMARILLO,5569,50
18135,PEÑA,5594,50
20558,PORTILLO OCCIDENTAL DEL BAYO,5569,50
17889,PUESTO F TELLO,5569,50
19904,PORTILLO QUEMADO,5539,50
19218,PUESTO DE LA CORONA,5636,50
17887,PUESTO DE LA SALADA,5569,50
17275,PUESTO DE LAS CARRETAS,5590,50
17276,PUESTO DE LAS TROPAS,5590,50
17277,PUESTO DE OLGUIN,5590,50
17278,PUESTO DE OROZCO,5590,50
17279,PUESTO DE PETRA,5590,50
17280,PUESTO DE SOSA,5590,50
19219,PUESTO DEL BUEN PASTOR,5636,50
17282,PUESTO DEL CHAÑACAL,5590,50
20562,PUESTO EL CARRIZALITO,5569,50
17888,PUESTO EL JAGUAL,5569,50
16969,PUESTO EL JILGUERO,5600,50
17274,PUESTO DE GARRO,5590,50
20647,PUESTO EL MANZANO,5560,50
17449,PUESTO EL PICHON,5533,50
17283,PUESTO EL RETAMITO,5590,50
19923,PUESTO EL TOTORAL,5539,50
18138,PUESTO EL TRUENO,5594,50
19914,PUESTO ESCONDIDO,5539,50
18140,PUESTO GARCIA,5594,50
17641,PUESTO GENDARMERIA NACIONAL PO,5613,50
20392,PUESTO GENTILE,5611,50
19924,PUESTO GUAMPARITO,5539,50
17891,PUESTO HORQUETA,5569,50
5671,PUESTO ISLA CHAÑAR,5435,50
17267,PASO DE LAS CANOAS,5590,50
17892,PUESTO J ALVAREZ,5569,50
19915,PUESTO EL PERAL,5539,50
20559,PORTILLO PEDERNALES,5569,50
19921,PUESTO CHAMBON,5539,50
20561,PUESTO CANALES,5569,50
19217,POSTA DE HIERRO,5621,50
5533,POSTE DE FIERRO,5621,50
5765,POTRERILLOS,5549,50
20645,POTRERO SAN PABLO,5560,50
5578,PRIMAVERA,5525,50
5718,PROGRESO,5535,50
16965,PTA DEL AGUA VIEJA,5600,50
17016,PTO LOS AMARILLOS,5636,50
5941,PUEBLO DIAMANTE,5600,50
5942,PUEBLO ECHEVARRIETA,5603,50
5534,PUEBLO LUNA,5632,50
5943,PUEBLO SOTO,5600,50
5670,PUENTE DEL INCA,5555,50
19918,PUESTO CARRIZALITO,5539,50
17273,PUENTE VIEJO,5590,50
17447,PUERTO HORTENSA,5533,50
20388,PUERTO RINCON ESCALONA,5613,50
16966,PUESTA EL CAVADO,5600,50
17884,PUESTO A MARTINEZ,5569,50
17636,PUESTO AGUA AMARGA,5613,50
16967,PUESTO AGUA DE LA LIEBRE,5600,50
20390,PUESTO AGUA DE LA MERINA,5613,50
17886,PUESTO AGUA DE LA ZORRA,5569,50
19920,PUESTO AGUA DE ZANJON,5539,50
16968,PUESTO AGUA DEL MEDANO,5600,50
20657,PUESTO ALFARFA,5561,50
17448,PUESTO ALGARROBO GRANDE,5533,50
17640,PUESTO ATAMISQUI,5613,50
5633,PUERTA DE LA ISLA,5590,50
17266,PASCUAL SOSA,5590,50
17236,LOS ROSETI,5590,50
19884,PARAMILLO DE LAS VACAS,5500,50
5792,LUNLUNTA,5517,50
5770,LUZURIAGA,5513,50
17245,M ESCUDERO,5590,50
17247,M QUIROGA,5590,50
5794,MAIPU,5515,50
17604,MALAL DEL MEDIO,5611,50
5828,MALARGUE,5613,50
17605,MALLIN QUEMADO,5613,50
17820,LOS PARAMILLOS,5569,50
5630,MAQUINISTA LEVET,5590,50
17248,MARAVILLA,5590,50
17249,MARIA GARCIA,5590,50
17442,MARIA LUISA,5563,50
5759,LUJAN DE CUYO,5507,50
17250,MARIA VIUDA DE DONAIRE,5590,50
5795,MARQUEZ ESCUELA117,5517,50
17972,MASA,5582,50
17606,MATANCILLA,5613,50
5666,MATHEU NORTE,5543,50
17254,MATIAS GARRO,5590,50
17607,MATONCILLA,5611,50
18124,MATURANA,5594,50
17255,MAURICIO CALDERON,5590,50
27892,MAYOR DRUMMOND,5507,50
5796,MAZA,5517,50
17608,MECHANQUIL,5613,50
5829,MECHENGUIL,5613,50
17034,MEDANOS COLORADOS,5636,50
17252,MARIO OLGUIN,5590,50
17256,MEDARDO MIRANDA,5590,50
17244,LUIS MARQUEZ,5590,50
20424,LUANCO,5611,50
20563,PUESTO J CASTRO,5569,50
5931,LOS PARLAMENTOS,5611,50
16977,LOS PATOS,5600,50
16978,LOS PEJECITOS,5600,50
5932,LOS PEJES,5603,50
5664,LOS PENITENTES,5553,50
17602,LOS POZOS,5613,50
5715,LOS RALOS,5537,50
17235,LOS RAMBLONES,5590,50
17603,LOS RAMBLONES,5611,50
16979,LOS REPUNTES,5600,50
5933,LOS REYUNOS,5615,50
20284,LOS SAUCES,5537,50
17243,LUCAS DONAIRE,5590,50
5986,LOS SAUCES,5563,50
5665,LOS TAMARINDOS,5539,50
17237,LOS TAMARINDOS,5590,50
5934,LOS TERNEROS,5600,50
16980,LOS TOLDITOS,5600,50
17969,LOS TORDILLOS,5582,50
17240,LOS TORDILLOS,5621,50
20547,LOS TOSCALES,5569,50
17241,LOS VERDES,5590,50
18119,LOS VERDES,5594,50
17242,LOS VILLEGAS,5590,50
17441,LOS YAULLINES,5533,50
18120,LOS YOLES,5594,50
5758,LOTES DE GAVIOLA,5507,50
5987,LOS SAUCES LAVALLE,5560,50
5530,MEDIA LUNA,6279,50
5853,MEDRANO,5585,50
18125,MELITON CAMPOS,5594,50
17261,NECTO SOSA,5590,50
20599,NEGRO QUEMADO,5623,50
17262,NESTOR AGUILERA,5590,50
17264,NICOLAS ORDOÑEZ,5590,50
20600,NIHUIL,5605,50
17615,NIRE CO,5611,50
5882,NUEVA CALIFORNIA,5535,50
19215,OCHENTA Y CUATRO,5633,50
20426,OJO DE AGUA,5611,50
17265,ONOTRE PUEBLA,5590,50
5531,OVEJERIA,5637,50
17617,P PLANCHON,5613,50
18134,P ROSALES,5594,50
18132,NAVARRO,5594,50
19880,P SAN IGNACIO,5539,50
5938,PALERMO CHICO,5624,50
5557,PALMIRA,5584,50
5831,PAMPA AMARILLA,5613,50
17834,PAMPA DE LAS YARETAS,5569,50
17827,PAMPA DE LOS BAYOS,5569,50
17445,PAMPA DEL SALADO,5535,50
5532,PAMPA DEL TIGRE,5637,50
19883,PAMPA YALGUARAZ,5539,50
5631,PAMPITA EMBARCADERO FCGSM,5598,50
5667,PANQUEHUA,5539,50
5872,PAPAGAYO,5569,50
5588,PARADERO LA SUPERIORA,5525,50
5717,PARAMILLO,5533,50
5856,PACHANGO,5579,50
17260,NATALIA DONAIRE,5590,50
18131,ÑANCUÑAN,5595,50
5937,ÑACUÑAN,5595,50
5988,MELOCOTON,5565,50
5495,MENDOZA,5500,50
17821,MESETA COLORADA,5569,50
18126,MIGUEZ,5594,50
17609,MINA ARGENTINA,5613,50
17610,MINA ETHEL,5613,50
17612,MINA HUEMUL,5613,50
17613,MINA SANTA CRUZ,5613,50
17823,MINA VOLCAN OVERO,5569,50
5830,MINACAR,5613,50
5761,MINAS DE PETROLEO,5509,50
5935,MINAS DEL NEVADO,5605,50
16964,MINAS EL SOSNEADO,5600,50
19873,MINAS SALAGASTA,5545,50
5854,MINELLI,5579,50
19214,MOJON OCHO,5636,50
17614,MOLINO,5613,50
5716,MOLUCHES,5535,50
19874,MONTE BAYO,5539,50
5556,MONTE CASEROS,5571,50
5936,MONTE COMAN,5609,50
19877,MONUMENTO AL EJERCITO DE LOS A,5539,50
18127,MORON CHICO,5594,50
18128,MORON VIEJO,5594,50
17826,MORRO DEL CUERO,5569,50
17257,MOSMOTA,5590,50
19847,MOYANO,5543,50
5855,MUNDO NUEVO,5579,50
18130,N ZAPATA,5594,50
5873,PAREDITAS,5569,50
20488,PUESTO LA CACHACA,5613,50
5638,VILLA LA PAZ,5591,50
5609,PUESTO LA COSTA,5582,50
5860,SANTA MARIA DE ORO,5579,50
5722,SANTA MARTA,5533,50
5973,SANTA ROSA,5596,50
5953,SANTA TERESA,5605,50
17309,SANTIAGO ROMERO,5590,50
18149,SANTO DOMINGO,5594,50
